*******************************************************************************,
"2478187.500000000, A.D. 2072-Dec-11 00:00:00.0000, -1.939017492233635E+09, -1.186506299865505E+10, -6.443983528075188E+09, -5.893877274103262E-01, -3.887045309974351E+00, -1.895646595285478E+00,  4.549995618227369E+04,  1.364054370277613E+10,  4.360411676082613E+00,",
"2478552.500000000, A.D. 2073-Dec-11 00:00:00.0000, -1.957554281199060E+09, -1.198733796474228E+10, -6.503598015207064E+09, -5.862185314352105E-01, -3.867646072758117E+00, -1.885115901454564E+00,  4.595746761913241E+04,  1.377770218099511E+10,  4.338195908724973E+00,",
"2478917.500000000, A.D. 2074-Dec-11 00:00:00.0000, -1.975992137921324E+09, -1.210900713335062E+10, -6.562883821195749E+09, -5.831131210903658E-01, -3.848623718545416E+00, -1.874800494290592E+00,  4.641266518974114E+04,  1.391416697956353E+10,  4.316416277338341E+00,",
"2479282.500000000, A.D. 2075-Dec-11 00:00:00.0000, -1.994333039949801E+09, -1.223008218778274E+10, -6.621847615879202E+09, -5.800693540352763E-01, -3.829965525597090E+00, -1.864692850279863E+00,  4.686559398726638E+04,  1.404995161707261E+10,  4.295057960504767E+00,",
"2479648.500000000, A.D. 2076-Dec-11 00:00:00.0000, -2.012628758045753E+09, -1.235090374432093E+10, -6.680656089134391E+09, -5.770770448758483E-01, -3.811609661174337E+00, -1.854758892461584E+00,  4.731752936645772E+04,  1.418543843525754E+10,  4.274049932099404E+00,",
"2480013.500000000, A.D. 2077-Dec-11 00:00:00.0000, -2.030781165329988E+09, -1.247082251742573E+10, -6.738994113070559E+09, -5.741504882635436E-01, -3.793644843770752E+00, -1.845046049563623E+00,  4.776604394218974E+04,  1.431989972236507E+10,  4.253493473118851E+00,",
"2480378.500000000, A.D. 2078-Dec-11 00:00:00.0000, -2.048842161346984E+09, -1.259017997492846E+10, -6.797028801885859E+09, -5.712794646302441E-01, -3.776009479853387E+00, -1.835520463243092E+00,  4.821241626701648E+04,  1.445371877880805E+10,  4.233317859778948E+00,",
"2480743.500000000, A.D. 2079-Dec-11 00:00:00.0000, -2.066813468418804E+09, -1.270898634085189E+10, -6.854765964069704E+09, -5.684621657667072E-01, -3.758693148031388E+00, -1.826176044120819E+00,  4.865668576065740E+04,  1.458690742232108E+10,  4.213510976004852E+00,",
"2481109.500000000, A.D. 2080-Dec-11 00:00:00.0000, -2.084745630310036E+09, -1.282757479742340E+10, -6.912368208701876E+09, -5.656894327788816E-01, -3.741639685401627E+00, -1.816982072071794E+00,  4.910009931515806E+04,  1.471983946173535E+10,  4.194008417948312E+00,",
"2481474.500000000, A.D. 2081-Dec-11 00:00:00.0000, -2.102542277867107E+09, -1.294530693536292E+10, -6.969526221245966E+09, -5.629748350276750E-01, -3.724932641139385E+00, -1.807983119168083E+00,  4.954027096436139E+04,  1.485179960239193E+10,  4.174905544224303E+00,",
"2481839.500000000, A.D. 2082-Dec-11 00:00:00.0000, -2.120254093255585E+09, -1.306251679909462E+10, -7.026403046074662E+09, -5.603091483707318E-01, -3.708515768587851E+00, -1.799148376632673E+00,  4.997845084941620E+04,  1.498316262717867E+10,  4.156137824544568E+00,",
"2482204.500000000, A.D. 2083-Dec-11 00:00:00.0000, -2.137882594146137E+09, -1.317921339958046E+10, -7.083003779302666E+09, -5.576908074305994E-01, -3.692380271317437E+00, -1.790472666744751E+00,  5.041467368213410E+04,  1.511393894243489E+10,  4.137695006026723E+00,",
"2482570.500000000, A.D. 2084-Dec-11 00:00:00.0000, -2.155477211739126E+09, -1.329572312663145E+10, -7.139487317988998E+09, -5.551113326655710E-01, -3.676474696376443E+00, -1.781927963856095E+00,  5.085016037331492E+04,  1.524449456801027E+10,  4.119518117965628E+00,",
"2482935.500000000, A.D. 2085-Dec-11 00:00:00.0000, -2.172943227720685E+09, -1.341141781697475E+10, -7.195549807009015E+09, -5.525834365563066E-01, -3.660877950240651E+00, -1.773556303256882E+00,  5.128256394953840E+04,  1.537412589897430E+10,  4.101697184857183E+00,",
"2483300.500000000, A.D. 2086-Dec-11 00:00:00.0000, -2.190330208174197E+09, -1.352662472549960E+10, -7.251350585495455E+09, -5.500987237817114E-01, -3.645538518161294E+00, -1.765329657399518E+00,  5.171310858720202E+04,  1.550319993417820E+10,  4.084173191554196E+00,",
"2483665.500000000, A.D. 2087-Dec-11 00:00:00.0000, -2.207639495373905E+09, -1.364135184926184E+10, -7.306894157988583E+09, -5.476559581210573E-01, -3.630448987906868E+00, -1.757243696695479E+00,  5.214182506648049E+04,  1.563172590128620E+10,  4.066937524421061E+00,",
"2484031.500000000, A.D. 2088-Dec-11 00:00:00.0000, -2.224919502466344E+09, -1.375591934228149E+10, -7.362336032975471E+09, -5.452473863018921E-01, -3.615561882319502E+00, -1.749272653071219E+00,  5.256991047366137E+04,  1.576006267773889E+10,  4.049935813328161E+00,",
"2484396.500000000, A.D. 2089-Dec-11 00:00:00.0000, -2.242077070921651E+09, -1.386970871737664E+10, -7.417377500669298E+09, -5.428849508684122E-01, -3.600951717750202E+00, -1.741456095890528E+00,  5.299505464618254E+04,  1.588751769422339E+10,  4.033253012104161E+00,",
"2484761.500000000, A.D. 2090-Dec-11 00:00:00.0000, -2.259160745018502E+09, -1.398304098076990E+10, -7.472174505285133E+09, -5.405608491141860E-01, -3.586570990678751E+00, -1.733768296049354E+00,  5.341845788630524E+04,  1.601445079230493E+10,  4.016834738062673E+00,",
"2485126.500000000, A.D. 2091-Dec-11 00:00:00.0000, -2.276171716416379E+09, -1.409592326930922E+10, -7.526731050473721E+09, -5.382740053158258E-01, -3.572413482989278E+00, -1.726205674817043E+00,  5.384014763868258E+04,  1.614087019968354E+10,  4.000673784147030E+00,",
"2485492.500000000, A.D. 2092-Dec-11 00:00:00.0000, -2.293157456541705E+09, -1.420866997772561E+10, -7.581199529518564E+09, -5.360173183917299E-01, -3.558435291208048E+00, -1.718744552799263E+00,  5.426129900402981E+04,  1.626712820269105E+10,  3.984719944894384E+00,",
"2485857.500000000, A.D. 2093-Dec-11 00:00:00.0000, -2.310026278665141E+09, -1.432067177675895E+10, -7.635286094088665E+09, -5.338021711775727E-01, -3.544706960919376E+00, -1.711422316172999E+00,  5.467963664698452E+04,  1.639254267294637E+10,  3.969053629142832E+00,",
"2486222.500000000, A.D. 2094-Dec-11 00:00:00.0000, -2.326825788384490E+09, -1.443224389796847E+10, -7.689143567312485E+09, -5.316213942944339E-01, -3.531184384890498E+00, -1.704215140731600E+00,  5.509633883148272E+04,  1.651746684509105E+10,  3.953624375968988E+00,",
"2486587.500000000, A.D. 2095-Dec-11 00:00:00.0000, -2.343557054506126E+09, -1.454339274450300E+10, -7.742775528078974E+09, -5.294740343247305E-01, -3.517862180160308E+00, -1.697119903221356E+00,  5.551143016323811E+04,  1.664190809573249E+10,  3.938425930083691E+00,",
"2486953.500000000, A.D. 2096-Dec-11 00:00:00.0000, -2.360266679997735E+09, -1.465442736106677E+10, -7.796331486057188E+09, -5.273534356584407E-01, -3.504699495419462E+00, -1.690114645477840E+00,  5.592606533566521E+04,  1.676621259324767E+10,  3.923411598206519E+00,",
"2487318.500000000, A.D. 2097-Dec-11 00:00:00.0000, -2.376864369643186E+09, -1.476474709265709E+10, -7.849522184860668E+09, -5.252703494534959E-01, -3.491763289178662E+00, -1.683234798527804E+00,  5.633800198258497E+04,  1.688970809316802E+10,  3.908657673620234E+00,",
"2487683.500000000, A.D. 2098-Dec-11 00:00:00.0000, -2.393396856214654E+09, -1.487466180463204E+10, -7.902497557782829E+09, -5.232181555436229E-01, -3.479012531533923E+00, -1.676458312963745E+00,  5.674839790170694E+04,  1.701274169451477E+10,  3.894117269441483E+00,",
"2488048.500000000, A.D. 2099-Dec-11 00:00:00.0000, -2.409865101830151E+09, -1.498417727143142E+10, -7.955260821760990E+09, -5.211960869384011E-01, -3.466442561624831E+00, -1.669782494620690E+00,  5.715727526822625E+04,  1.713532004524416E+10,  3.879784981577543E+00,",
"2488413.500000000, A.D. 2100-Dec-11 00:00:00.0000, -2.426270044366050E+09, -1.509329912289606E+10, -8.007815110015415E+09, -5.192033709642268E-01, -3.454048874020718E+00, -1.663204732993854E+00,  5.756465569766527E+04,  1.725744962552678E+10,  3.865655578669111E+00,",
"2488778.500000000, A.D. 2101-Dec-11 00:00:00.0000, -2.442612597257511E+09, -1.520203284952760E+10, -8.060163475151546E+09, -5.172392343397119E-01, -3.441827140482910E+00, -1.656722530444369E+00,  5.797056026580167E+04,  1.737913675372181E+10,  3.851724035465904E+00,",
"2489143.500000000, A.D. 2102-Dec-11 00:00:00.0000, -2.458893649962972E+09, -1.531038380829398E+10, -8.112308893013667E+09, -5.153029352485786E-01, -3.429773219904614E+00, -1.650333516333840E+00,  5.837500953166920E+04,  1.750038759327254E+10,  3.837985552631494E+00,",
"2489508.500000000, A.D. 2103-Dec-11 00:00:00.0000, -2.475114069386885E+09, -1.541835722820153E+10, -8.164254266467549E+09, -5.133937879722880E-01, -3.417883129895271E+00, -1.644035426344263E+00,  5.877802356022059E+04,  1.762120815950043E+10,  3.824435525786352E+00,",
"2489874.500000000, A.D. 2104-Dec-11 00:00:00.0000, -2.491318896094481E+09, -1.552625250479853E+10, -8.216143935495197E+09, -5.115060405413085E-01, -3.406121081497078E+00, -1.637809165847773E+00,  5.918072028225283E+04,  1.774193359962703E+10,  3.811033115601794E+00,",
"2490239.500000000, A.D. 2105-Dec-11 00:00:00.0000, -2.507420407709129E+09, -1.563348504251108E+10, -8.267697119925189E+09, -5.096493935019847E-01, -3.394547570096173E+00, -1.631686590921008E+00,  5.958091833600090E+04,  1.786190995784698E+10,  3.797847186650431E+00,",
"2490604.500000000, A.D. 2106-Dec-11 00:00:00.0000, -2.523463768412394E+09, -1.574035501250713E+10, -8.319058559884192E+09, -5.078180290962943E-01, -3.383126590920776E+00, -1.625648468153406E+00,  5.997973858607154E+04,  1.798147326091583E+10,  3.784836637551747E+00,",
"2490969.500000000, A.D. 2107-Dec-11 00:00:00.0000, -2.539449765663586E+09, -1.584686716935017E+10, -8.370230886729613E+09, -5.060113258543446E-01, -3.371854636374063E+00, -1.619692789802093E+00,  6.037719926580928E+04,  1.810062897505276E+10,  3.771997403524313E+00,",
"2491335.500000000, A.D. 2108-Dec-11 00:00:00.0000, -2.555422732967654E+09, -1.595331652485208E+10, -8.421356103200042E+09, -5.042238464572816E-01, -3.360698051873840E+00, -1.613801655552897E+00,  6.077440162042301E+04,  1.821970724526580E+10,  3.759291098647067E+00,",
"2491700.500000000, A.D. 2109-Dec-11 00:00:00.0000, -2.571296138660868E+09, -1.605912594052640E+10, -8.472157352578281E+09, -5.024648185467965E-01, -3.349714533989570E+00, -1.608005406837196E+00,  6.116919259690140E+04,  1.833806260250047E+10,  3.746783383488131E+00,",
"2492065.500000000, A.D. 2110-Dec-11 00:00:00.0000, -2.587114436072576E+09, -1.616459118327643E+10, -8.522777028298013E+09, -5.007288188114679E-01, -3.338870224753511E+00, -1.602286031064254E+00,  6.156267629812095E+04,  1.845602604847202E+10,  3.734435644496877E+00,",
"2492430.500000000, A.D. 2111-Dec-11 00:00:00.0000, -2.602878343537632E+09, -1.626971659407898E+10, -8.573217526552349E+09, -4.990153467370496E-01, -3.328162023717230E+00, -1.596641754156875E+00,  6.195486936300674E+04,  1.857360257140468E+10,  3.722244295297470E+00,",
"2492796.500000000, A.D. 2112-Dec-11 00:00:00.0000, -2.618631532050790E+09, -1.637479305580585E+10, -8.623618656149572E+09, -4.973192873286378E-01, -3.317558129504682E+00, -1.591055686243862E+00,  6.234685733259361E+04,  1.869111760831356E+10,  3.710173074753005E+00,",
"2493161.500000000, A.D. 2113-Dec-11 00:00:00.0000, -2.634288606375716E+09, -1.647925054090753E+10, -8.673707293776857E+09, -4.956493938934805E-01, -3.307113581243678E+00, -1.585556691601624E+00,  6.273651413845278E+04,  1.880793377991851E+10,  3.698284579167963E+00,",
"2493526.500000000, A.D. 2114-Dec-11 00:00:00.0000, -2.649893351440636E+09, -1.658338066285335E+10, -8.723623625012184E+09, -4.940005083371660E-01, -3.296796438368773E+00, -1.580127829374660E+00,  6.312492808371105E+04,  1.892437735128896E+10,  3.686542396396448E+00,",
"2493891.500000000, A.D. 2115-Dec-11 00:00:00.0000, -2.665446422500605E+09, -1.668718739681621E+10, -8.773369837498234E+09, -4.923721778863802E-01, -3.286604007266819E+00, -1.574767581807492E+00,  6.351211439512780E+04,  1.904045288729254E+10,  3.674943418939035E+00,",
"2494257.500000000, A.D. 2116-Dec-11 00:00:00.0000, -2.680990862903804E+09, -1.679095772545478E+10, -8.823083673554691E+09, -4.907596020364147E-01, -3.276506235739993E+00, -1.569460052152287E+00,  6.389914378641126E+04,  1.915648137982366E+10,  3.663453411480741E+00,",
"2494622.500000000, A.D. 2117-Dec-11 00:00:00.0000, -2.696442360112309E+09, -1.689412841573439E+10, -8.872495571393692E+09, -4.891711721719645E-01, -3.266555726580621E+00, -1.564232774610891E+00,  6.428391596417975E+04,  1.927183317676689E+10,  3.652132182329714E+00,",
"2494987.500000000, A.D. 2118-Dec-11 00:00:00.0000, -2.711844069736325E+09, -1.699698715821171E+10, -8.921743638319519E+09, -4.876020215642089E-01, -3.256722227053250E+00, -1.559069731097360E+00,  6.466750431918582E+04,  1.938683007257434E+10,  3.640945255750026E+00,",
"2495352.500000000, A.D. 2119-Dec-11 00:00:00.0000, -2.727196592967032E+09, -1.709953760474898E+10, -8.970829878362011E+09, -4.860517219381461E-01, -3.247003333960981E+00, -1.553969559634688E+00,  6.504992283182729E+04,  1.950147625846382E+10,  3.629889851892611E+00,",
"2495718.500000000, A.D. 2120-Dec-11 00:00:00.0000, -2.742542380205040E+09, -1.720206304285204E+10, -9.019890080658630E+09, -4.845156997639557E-01, -3.237370567700012E+00, -1.548917239308625E+00,  6.543222817481784E+04,  1.961608851694549E+10,  3.618933541230866E+00,",
"2496083.500000000, A.D. 2121-Dec-11 00:00:00.0000, -2.757798151907647E+09, -1.730400673788505E+10, -9.068658082815571E+09, -4.830019783831834E-01, -3.227874315149242E+00, -1.543939116314625E+00,  6.581234469609178E+04,  1.973004458318462E+10,  3.608133600922288E+00,",
"2496448.500000000, A.D. 2122-Dec-11 00:00:00.0000, -2.773006467356562E+09, -1.740565266527712E+10, -9.117270029553478E+09, -4.815059864549287E-01, -3.218485904700854E+00, -1.539020064479671E+00,  6.619133167119852E+04,  1.984366202000185E+10,  3.597457385467957E+00,",
"2496813.500000000, A.D. 2123-Dec-11 00:00:00.0000, -2.788167880212883E+09, -1.750700419184256E+10, -9.165727764435349E+09, -4.800273769571173E-01, -3.209203182493357E+00, -1.534158863031565E+00,  6.656920198384808E+04,  1.995694468983628E+10,  3.586902408204778E+00,",
"2497179.500000000, A.D. 2124-Dec-11 00:00:00.0000, -2.803324280997942E+09, -1.760834109832488E+10, -9.214165228601175E+09, -4.785618151356058E-01, -3.199999043732619E+00, -1.529341234925110E+00,  6.694699899050982E+04,  2.007020538308845E+10,  3.576437813769536E+00,",
"2497544.500000000, A.D. 2125-Dec-11 00:00:00.0000, -2.818393380472718E+09, -1.770911287319423E+10, -9.262319509078701E+09, -4.771169540184272E-01, -3.190921756579449E+00, -1.524592358542279E+00,  6.732267062916206E+04,  2.018282890704090E+10,  3.566118441529436E+00,",
"2497909.500000000, A.D. 2126-Dec-11 00:00:00.0000, -2.833417173204079E+09, -1.780959996243550E+10, -9.310324889862711E+09, -4.756884261019980E-01, -3.181944079401970E+00, -1.519897899596783E+00,  6.769726277120241E+04,  2.029512880605066E+10,  3.555913285741323E+00,",
"2498274.500000000, A.D. 2127-Dec-11 00:00:00.0000, -2.848396169305267E+09, -1.790980547732262E+10, -9.358183070301689E+09, -4.742759206009747E-01, -3.173064115640448E+00, -1.515256799073700E+00,  6.807078731607675E+04,  2.040710864748187E+10,  3.545820163348155E+00,",
"2498640.500000000, A.D. 2128-Dec-11 00:00:00.0000, -2.863371726013618E+09, -1.801000586268243E+10, -9.406026237784790E+09, -4.728753393937485E-01, -3.164256068109295E+00, -1.510655510693151E+00,  6.844427495798061E+04,  2.051907742568085E+10,  3.535809728631237E+00,",
"2499005.500000000, A.D. 2129-Dec-11 00:00:00.0000, -2.878262502227753E+09, -1.810965657606949E+10, -9.453594591305264E+09, -4.714940399589693E-01, -3.155566237105669E+00, -1.506118140221842E+00,  6.881569625499792E+04,  2.063042672926722E+10,  3.525934568931380E+00,",
"2499370.500000000, A.D. 2130-Dec-11 00:00:00.0000, -2.893109957102240E+09, -1.820903470603665E+10, -9.501020649516792E+09, -4.701278661081398E-01, -3.146968650295503E+00, -1.501631036931545E+00,  6.918608433476367E+04,  2.074146628211409E+10,  3.516165129334205E+00,",
"2499735.500000000, A.D. 2131-Dec-11 00:00:00.0000, -2.907914562757819E+09, -1.830814313443781E+10, -9.548305982338394E+09, -4.687765103263189E-01, -3.138461595911566E+00, -1.497193237974542E+00,  6.955545021356270E+04,  2.085219938682058E+10,  3.506499432286472E+00,",
"2500101.500000000, A.D. 2132-Dec-11 00:00:00.0000, -2.922717168543046E+09, -1.840725512485891E+10, -9.595581107751316E+09, -4.674360433919443E-01, -3.130020477997869E+00, -1.492791862051426E+00,  6.992481251453214E+04,  2.096293141892075E+10,  3.496909509368450E+00,",
"2500466.500000000, A.D. 2133-Dec-11 00:00:00.0000, -2.937437340983126E+09, -1.850583186542211E+10, -9.642589206793428E+09, -4.661135253448108E-01, -3.121689808740633E+00, -1.488450062524991E+00,  7.029216350331537E+04,  2.107306047479681E+10,  3.487445907854259E+00,",
"2500831.500000000, A.D. 2134-Dec-11 00:00:00.0000, -2.952116028148725E+09, -1.860414724516004E+10, -9.689461119958511E+09, -4.648050229585223E-01, -3.113444822020827E+00, -1.484154863770025E+00,  7.065852416831533E+04,  2.118289263907166E+10,  3.478080466659169E+00,",
"2501196.500000000, A.D. 2135-Dec-11 00:00:00.0000, -2.966753668070416E+09, -1.870220394160347E+10, -9.736198303047985E+09, -4.635102837592949E-01, -3.105283965984400E+00, -1.479905393152576E+00,  7.102390474088113E+04,  2.129243097902661E+10,  3.468811396556793E+00,",
"2501562.500000000, A.D. 2136-Dec-11 00:00:00.0000, -2.981390627179635E+09, -1.880027218156383E+10, -9.782929684704332E+09, -4.622255584701696E-01, -3.097183709308428E+00, -1.475689340987054E+00,  7.138931232792974E+04,  2.140197741771976E+10,  3.459611945810683E+00,",
"2501927.500000000, A.D. 2137-Dec-11 00:00:00.0000, -2.995947344877862E+09, -1.889781866116054E+10, -9.829401307601265E+09, -4.609576088487641E-01, -3.089186850634842E+00, -1.471528926055701E+00,  7.175276005376461E+04,  2.151093630480231E+10,  3.450530694540017E+00,",
"2502292.500000000, A.D. 2138-Dec-11 00:00:00.0000, -3.010464282183339E+09, -1.899511421281518E+10, -9.875742412011978E+09, -4.597026640858277E-01, -3.081269731444660E+00, -1.467411784619090E+00,  7.211525731413644E+04,  2.161961024950743E+10,  3.441540752053136E+00,",
"2502657.500000000, A.D. 2139-Dec-11 00:00:00.0000, -3.024941845691730E+09, -1.909216132938636E+10, -9.921954350554680E+09, -4.584605037442046E-01, -3.073430973190074E+00, -1.463337154086352E+00,  7.247681363053394E+04,  2.172800210630568E+10,  3.432640535225318E+00,",
"2503023.500000000, A.D. 2140-Dec-11 00:00:00.0000, -3.039419939875522E+09, -1.918922733350531E+10, -9.968164535316273E+09, -4.572275670217801E-01, -3.065648056696246E+00, -1.459293284248564E+00,  7.283842510093695E+04,  2.183641049785878E+10,  3.423804459012742E+00,",
"2503388.500000000, A.D. 2141-Dec-11 00:00:00.0000, -3.053819843577787E+09, -1.928578422245340E+10, -1.001412175938369E+10, -4.560103766134523E-01, -3.057962169685725E+00, -1.455301517186129E+00,  7.319812491989590E+04,  2.194424579072664E+10,  3.415079260703088E+00,",
"2503753.500000000, A.D. 2142-Dec-11 00:00:00.0000, -3.068181553915251E+09, -1.938209990509917E+10, -1.005995373583851E+10, -4.548053215672276E-01, -3.050350639743181E+00, -1.451350012915164E+00,  7.355691140053824E+04,  2.205180727165558E+10,  3.406439173098037E+00,",
"2504118.500000000, A.D. 2143-Dec-11 00:00:00.0000, -3.082505450037570E+09, -1.947817670638419E+10, -1.010566172324901E+10, -4.536121790436498E-01, -3.042812207026723E+00, -1.447438069182565E+00,  7.391479341901386E+04,  2.215909760164839E+10,  3.397882743827327E+00,",
"2504484.500000000, A.D. 2144-Dec-11 00:00:00.0000, -3.096830994187679E+09, -1.957427916519316E+10, -1.015137168205917E+10, -4.524275208199987E-01, -3.035325294906700E+00, -1.443554452760860E+00,  7.427275652363132E+04,  2.226641224065497E+10,  3.389385466610851E+00,",
"2504849.500000000, A.D. 2145-Dec-11 00:00:00.0000, -3.111080271593178E+09, -1.966988438448892E+10, -1.019683504968811E+10, -4.512576272230054E-01, -3.027929620123706E+00, -1.439719723947511E+00,  7.462885323185200E+04,  2.237316734809815E+10,  3.380992401282316E+00,",
"2505214.500000000, A.D. 2146-Dec-11 00:00:00.0000, -3.125292834303593E+09, -1.976525747286899E+10, -1.024217807941365E+10, -4.500990587225537E-01, -3.020603454435873E+00, -1.435922564437163E+00,  7.498407124514347E+04,  2.247965902942868E+10,  3.372678868361624E+00,",
"2505579.500000000, A.D. 2147-Dec-11 00:00:00.0000, -3.139469036488659E+09, -1.986040060408427E+10, -1.028740194580276E+10, -4.489516261467150E-01, -3.013345642182411E+00, -1.432162328094792E+00,  7.533841885948998E+04,  2.258588977172005E+10,  3.364443536662310E+00,",
"2505945.500000000, A.D. 2148-Dec-11 00:00:00.0000, -3.153647917378774E+09, -1.995557564687094E+10, -1.033263121992197E+10, -4.478120364129699E-01, -3.006135450924473E+00, -1.428428232423936E+00,  7.569287150865159E+04,  2.269215200265683E+10,  3.356262862707742E+00,",
"2506310.500000000, A.D. 2149-Dec-11 00:00:00.0000, -3.167752339514465E+09, -2.005026462670816E+10, -1.037761988481149E+10, -4.466863231460868E-01, -2.999011191635732E+00, -1.424740077414272E+00,  7.604550033464638E+04,  2.279786746516346E+10,  3.348180294961016E+00,",
"2506675.500000000, A.D. 2150-Dec-11 00:00:00.0000, -3.181821428202890E+09, -2.014472996494643E+10, -1.042249279516072E+10, -4.455711750032437E-01, -2.991952020190212E+00, -1.421087032835418E+00,  7.639728285870179E+04,  2.290332921273147E+10,  3.340172167883821E+00,",
"2507040.500000000, A.D. 2151-Dec-11 00:00:00.0000, -3.195855514008307E+09, -2.023897369787765E+10, -1.046725104928489E+10, -4.444664289418092E-01, -2.984956904674739E+00, -1.417468533392491E+00,  7.674822684906356E+04,  2.300853957422235E+10,  3.332237298977189E+00,",
"2507406.500000000, A.D. 2152-Dec-11 00:00:00.0000, -3.209893229740306E+09, -2.033325513001337E+10, -1.051201788686409E+10, -4.433689458098189E-01, -2.978005920481087E+00, -1.413874240557592E+00,  7.709929802998294E+04,  2.311378806648314E+10,  3.324353075435694E+00,",
"2507771.500000000, A.D. 2153-Dec-11 00:00:00.0000, -3.223858187956860E+09, -2.042706103881087E+10, -1.055654974552221E+10, -4.422845613748413E-01, -2.971136045092135E+00, -1.410323232243048E+00,  7.744858551902539E+04,  2.321850182137182E+10,  3.316561421713343E+00,",
"2508136.500000000, A.D. 2154-Dec-11 00:00:00.0000, -3.237789105838663E+09, -2.052065126440335E+10, -1.060097013929826E+10, -4.412100938191055E-01, -2.964327220439075E+00, -1.406805094784580E+00,  7.779705706337695E+04,  2.332297096219603E+10,  3.308839567912389E+00,",
"2508501.500000000, A.D. 2155-Dec-11 00:00:00.0000, -3.251686293513582E+09, -2.061402771705036E+10, -1.064528009648089E+10, -4.401453791388118E-01, -2.957578498644226E+00, -1.403319303876980E+00,  7.814471994775940E+04,  2.342719767286042E+10,  3.301186423464772E+00,",
"2508867.500000000, A.D. 2156-Dec-11 00:00:00.0000, -3.265587993377048E+09, -2.070744723360502E+10, -1.068960157709478E+10, -4.390873868096267E-01, -2.950870712060628E+00, -1.399855933685387E+00,  7.849253055484907E+04,  2.353146866967831E+10,  3.293580241249051E+00,",
"2509232.500000000, A.D. 2157-Dec-11 00:00:00.0000, -3.279418541024344E+09, -2.080040118117538E+10, -1.073369338576107E+10, -4.380417555503342E-01, -2.944239608621798E+00, -1.396433410377362E+00,  7.883859535806773E+04,  2.363521628766251E+10,  3.286061544903223E+00,",
"2509597.500000000, A.D. 2158-Dec-11 00:00:00.0000, -3.293216260926467E+09, -2.089314691736673E+10, -1.077767774939224E+10, -4.370054415316696E-01, -2.937665884593075E+00, -1.393041731755021E+00,  7.918387270716418E+04,  2.373872783283986E+10,  3.278608431398187E+00,",
"2509962.500000000, A.D. 2159-Dec-11 00:00:00.0000, -3.306981444678690E+09, -2.098568623775078E+10, -1.082155563293364E+10, -4.359783021550557E-01, -2.931148658965122E+00, -1.389680406265101E+00,  7.952836944744743E+04,  2.384200535738237E+10,  3.271219886417883E+00,",
"2510328.500000000, A.D. 2160-Dec-11 00:00:00.0000, -3.320751959717449E+09, -2.107827360268339E+10, -1.086544776616893E+10, -4.349574112091503E-01, -2.924669447735514E+00, -1.386339868865258E+00,  7.987303296843401E+04,  2.394533288152186E+10,  3.263874940075183E+00,",
"2510693.500000000, A.D. 2161-Dec-11 00:00:00.0000, -3.334452840221482E+09, -2.117040481578025E+10, -1.090911523834307E+10, -4.339481977438274E-01, -2.918262824462801E+00, -1.383037914857268E+00,  8.021598651560025E+04,  2.404814776840665E+10,  3.256612771161471E+00,",
"2511058.500000000, A.D. 2162-Dec-11 00:00:00.0000, -3.348122032288446E+09, -2.126233484323441E+10, -1.095267903812778E+10, -4.329477217484444E-01, -2.911910205312291E+00, -1.379764936871545E+00,  8.055817938821274E+04,  2.415073461079723E+10,  3.249412301161575E+00,",
"2511423.500000000, A.D. 2163-Dec-11 00:00:00.0000, -3.361759809453708E+09, -2.135406537561911E+10, -1.099614007250727E+10, -4.319558578838752E-01, -2.905610798850021E+00, -1.376520503864095E+00,  8.089961802881115E+04,  2.425309534011841E+10,  3.242272624077529E+00,",
"2511789.500000000, A.D. 2164-Dec-11 00:00:00.0000, -3.375403677352514E+09, -2.144584858298156E+10, -1.103961788797599E+10, -4.309698049520075E-01, -2.899346778943880E+00, -1.373295410478225E+00,  8.124124116287283E+04,  2.435551137918842E+10,  3.235173527153631E+00,",
"2512154.500000000, A.D. 2165-Dec-11 00:00:00.0000, -3.388979345812204E+09, -2.153718456269454E+10, -1.108287578262010E+10, -4.299948244591726E-01, -2.893151601477591E+00, -1.370106849674036E+00,  8.158118826519366E+04,  2.445742495658316E+10,  3.228152912736600E+00,",
"2512519.500000000, A.D. 2166-Dec-11 00:00:00.0000, -3.402524397510245E+09, -2.162832597587199E+10, -1.112603355381000E+10, -4.290280812188264E-01, -2.887007327053727E+00, -1.366945554645173E+00,  8.192039991490621E+04,  2.455911805083272E+10,  3.221190436125788E+00,",
"2512884.500000000, A.D. 2167-Dec-11 00:00:00.0000, -3.416039090201769E+09, -2.171927441627319E+10, -1.116909205505824E+10, -4.280694482401754E-01, -2.880913228684494E+00, -1.363811126086889E+00,  8.225888218350991E+04,  2.466059248212684E+10,  3.214285261889235E+00,",
"2513250.500000000, A.D. 2168-Dec-11 00:00:00.0000, -3.429560580730445E+09, -2.181027984293157E+10, -1.121216969189838E+10, -4.271162154636181E-01, -2.874852101451555E+00, -1.360694698480628E+00,  8.259756543434030E+04,  2.476212716637672E+10,  3.207417888626237E+00,",
"2513615.500000000, A.D. 2169-Dec-11 00:00:00.0000, -3.443015232136950E+09, -2.190084651077993E+10, -1.125503189830590E+10, -4.261734848734737E-01, -2.868856363582976E+00, -1.357612917012624E+00,  8.293460485241927E+04,  2.486316904196550E+10,  3.200625038283360E+00,",
